'ServiceCity','ServiceState','ServiceZip','MeterMake','MeterModel','MeterSize','dateofaccountinitiation_d','SampleReads','SampleBegins_d','SampleEnds_d','AnnualKgal','SeasonalKgal','NonseasonalKgal','PctSeasonal','Log_AnnualKgal_Bin','wave','language','q8c','q8d','q15a','q15h','q20f','q21a','q31e','q33l','Clayton_attitude_A','Clayton_attitude_B','Clayton_attitude_C','Clayton_attitude_D','survey_year_moved_in','survey_number_of_bedrooms','survey_number_of_adults','survey_number_of_teenagers','survey_number_of_children','survey_number_of_infants','capita','utility','PrimaryFirst','survey_year','survey_number_of_toilets','survey_number_of_bathtub_showers','survey_number_of_bathtub_only','survey_number_of_whirlpools','survey_number_of_shower_only','survey_number_of_utility_sink','survey_number_of_bathtubs','survey_number_of_showers','survey_disposal','survey_ice_maker','survey_dishwasher','survey_clothes_washer_HE','survey_hot_water_tankless','survey_hot_water_on_demand','survey_evap_cooler','survey_humidifier','survey_treatment','survey_aquarium','survey_pets','survey_spa_indoor','survey_water_feature_indoor','survey_greenhouse_indoor','survey_other_features','survey_number_of_toilets_GT16','survey_number_of_toilets_16','survey_number_of_toilets_HET','survey_number_of_toilets_dual','survey_number_of_showers_hydra','survey_number_of_showers_rain','survey_number_of_showers_spray','survey_replaced_toilets_10','survey_replaced_showerheads_10','survey_replaced_clothes_washer_10','survey_replaced_dishwasher_10','survey_leak_toilet','survey_faucet_drips','survey_leak_pool','survey_leak_irrigation','survey_leak_other','survey_hot_water_gas','survey_hot_water_electric','survey_hot_water_propane','survey_hot_water_solar','survey_hot_water_wait','survey_hot_water_wait_kitchen','survey_hot_water_wait_master_bath','survey_hot_water_wait_other_bath','survey_hot_water_wait_other_room','survey_hot_water_waiting','survey_hot_water_wait_bother','survey_irrigation','survey_landscape_no_maintenance','survey_landscaper','survey_landscaper_waters','survey_well','survey_canal_ditch','survey_stream','survey_rain_barrel','survey_roof_direction','survey_gray_water','survey_other_sources_pct','survey_landscape_turf','survey_landscape_trees_and_shrubs','survey_garden_veggie','survey_garden_flower','survey_landscape_low_water','survey_landscape_nonirrigated','survey_manual_irrigation_pct','survey_irrigation_inground','survey_irrigation_inground_timer','survey_irrigation_inground_master','survey_irrigation_inground_bfp','survey_irrigation_inground_drip','survey_irrigation_manual_override','survey_irrigation_sensor_soil','survey_irrigation_sensor_rain','survey_irrigation_inground_timer_adjusted','survey_irrigation_inground_wbic','survey_spa_or_hot_tub_outdoor','survey_spa_or_hot_tub_outdoor_filled','survey_water_feature_outdoor','survey_pool','survey_pool_fill_automatic','survey_pool_cover_chemical','survey_pool_cover','survey_pool_cover_overnight','survey_car_washed','survey_walk_washed','survey_program_participation_3','survey_conservation_last_few','survey_giveaway_3','survey_retrofit_rebate_3','survey_landscape_rebate_3','survey_followed_guidelines','survey_replaced_clothes_washer_HE','survey_conservation_shower_short','survey_replaced_showerheads_LF','survey_toilet_inserts','survey_replaced_toilets_last_few','survey_disposal_used_less','survey_dishwasher_used_less','survey_clothes_washer_used_less','survey_faucet_drips_repaired','survey_audit_last_few','survey_shower_bucket','survey_replaced_dishwasher_HE','survey_car_washed_less_often','survey_irrigation_less_often','survey_irrigation_avoid_heat','survey_landscape_low_water_last_few','survey_irrigation_timer_shortened_last_few','survey_leak_irrigation_repaired','survey_irrigation_inground_monitor','survey_irrigation_inground_cycle','survey_gray_water_last_few','survey_rain_barrel_last_few','survey_drought','survey_household_pays','survey_year_built','survey_age_of_home','survey_years_in_home','survey_renter','survey_homies','survey_adults_employed','survey_baths_per_week','survey_showers_not_at_home','survey_highest_grade','survey_income','survey_participant','reuws2_attitude_A','reuws2_attitude_B','reuws2_attitude_C','reuws2_attitude_D','reuws2_attitude_E','reuws2_attitude_F','reuws2_attitude_G','reuws2_attitude_H','reuws2_attitude_I','reuws2_attitude_J','reuws2_attitude_K','reuws2_attitude_L','reuws2_attitude_M','reuws2_attitude_N','reuws2_attitude_O','reuws2_attitude_P','reuws2_attitude_Q','reuws2_attitude_R','reuws2_attitude_S','imported_d','MeterSPTypeDesc','Dateactive','SampleDays','AverageGPD','WinterReads','Fort_Collins_attitude_A','PremiseYear','Scottsdale_aerator_rebates','Scottsdale_irrigation_controller_rebates','Scottsdale_hot_water_recirculator_rebates','Scottsdale_showerhead_rebates','Scottsdale_toilet_rebates','Scottsdale_turf_rebates','Scottsdale_attitude_A','Scottsdale_attitude_B','Scottsdale_attitude_C','RandomSequence','LogAnnualKgal','LogNonseasonalKgal','LogSeasonalKgal','LogAnnualMean','LogAnnualStDev','LogNonseasonalMean','LogNonseasonalStDev','LogSeasonalMean','LogSeasonalStDev','NormalizedAnnual','NormalizedNonseasonal','NormalizedSeasonal','NormalizedAnnualPredictedByFamily','NormalizedAnnualResidualByFamily','NormalizedNonseasonalPredictedByFamily','NormalizedNonseasonalResidualByFamily','NormalizedSeasonalPredictedByFamily','NormalizedSeasonalResidualByFamily','SurveyID'
'SCOTTSDALE','AZ','85255','Badger','','1','',12.00,'2010-01-19','2010-12-15',64.29,,,,3.00,2.00,1.00,,,1.00,,,,,,,,,,2001.00,3.00,1.00,0.00,0.00,0.00,1.00,55.00,1.00,2011.00,2.00,1.00,1.00,0.00,1.00,,2.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.67,1.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,0.00,0.00,,,0.00,,,,,0.00,0.50,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,2003.00,8.00,10.00,0.00,1.00,0.00,2.00,0.00,10.00,,1.00,0.00,0.50,-0.50,1.00,1.00,0.50,1.00,0.50,0.50,-0.50,0.50,-1.00,1.00,1.00,,-0.50,-0.50,0.50,0.50,'2012-04-12','',,,,,,2000.00,,,,,,,2.00,2.00,1.00,104.00,1.80,,,2.09,0.38,,,,,-0.73,,,-0.46,-0.27,-0.48,,-0.12,,552483.00
'SCOTTSDALE','AZ','85258','Badger','','1','',12.00,'2010-01-27','2010-12-27',80.79,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1986.00,,,,,,,,,,108.00,1.90,,,2.09,0.38,,,,,-0.47,,,,,,,,,552073.00
'SCOTTSDALE','AZ','85251','BADGER','','5/8','',12.00,'2010-01-04','2010-12-01',175.97,,,,4.00,2.00,1.00,,,1.00,,,1.00,,,,,,,,3.00,1.00,0.00,0.00,0.00,1.00,55.00,1.00,2011.00,2.00,1.00,,,1.00,,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,1.00,1.00,0.33,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1965.00,46.00,,0.00,1.00,1.00,0.00,3.00,18.00,,0.00,-1.00,1.00,1.00,0.50,-1.00,-1.00,-1.00,-1.00,1.00,,-1.00,0.50,-1.00,1.00,1.00,1.00,1.00,1.00,1.00,'2012-04-12','',,,,,,1992.00,,,,,,,1.00,3.00,3.00,112.00,2.24,,,2.09,0.38,,,,,0.39,,,-0.46,0.85,-0.48,,-0.12,,552610.00
'SCOTTSDALE','AZ','85255','Badger','','3/4','',12.00,'2010-01-14','2010-12-14',257.55,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,115.00,2.41,,,2.09,0.38,,,,,0.81,,,,,,,,,552907.00
'SCOTTSDALE','AZ','85260','BADGER','','3/4','',12.00,'2010-01-27','2010-12-23',132.25,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1988.00,,,,,,,,,,116.00,2.12,,,2.09,0.38,,,,,0.07,,,,,,,,,552114.00
'SCOTTSDALE','AZ','85257','BADGER','','5/8','',12.00,'2010-01-28','2010-12-29',3.48,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,118.00,0.54,,,2.09,0.38,,,,,-3.98,,,,,,,,,552021.00
'SCOTTSDALE','AZ','85251','BADGER','','5/8','',12.00,'2010-01-06','2010-12-06',94.36,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,119.00,1.97,,,2.09,0.38,,,,,-0.30,,,,,,,,,552629.00
'SCOTTSDALE','AZ','85257','BADGER','','5/8','',12.00,'2010-01-28','2010-12-29',85.45,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,131.00,1.93,,,2.09,0.38,,,,,-0.41,,,,,,,,,552965.00
'SCOTTSDALE','AZ','85255','Badger','','1','',12.00,'2010-01-13','2010-12-10',185.14,,,,4.00,1.00,1.00,,,1.00,,,,,,,,,,1998.00,3.00,1.00,0.00,0.00,0.00,1.00,55.00,1.00,2011.00,3.00,,,1.00,2.00,1.00,,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,,,,,,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.50,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00,0.00,,,,,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.67,1.00,1997.50,13.50,13.00,0.00,0.00,1.00,0.00,0.00,18.00,,1.00,0.50,0.50,0.50,-0.50,-0.50,0.50,0.50,-1.00,1.00,0.50,-0.50,-0.50,-0.50,0.50,0.50,0.50,0.50,0.50,0.50,'2012-04-12','',,,,,,1998.00,,,,,,,,1.00,3.00,135.00,2.26,,,2.09,0.38,,,,,0.44,,,-0.46,0.90,-0.48,,-0.12,,552388.00
'SCOTTSDALE','AZ','85258','BADGER','','1','',12.00,'2010-01-08','2010-12-08',267.96,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,1.00,,,,,136.00,2.42,,,2.09,0.38,,,,,0.86,,,,,,,,,552782.00
'SCOTTSDALE','AZ','85331','BADGER','','1','',12.00,'2010-01-13','2010-12-13',173.87,,,,4.00,1.00,1.00,,,1.00,,,,,,,,,,2010.00,5.00,2.00,0.00,0.00,0.00,2.00,55.00,1.00,2011.00,5.00,2.00,0.00,1.00,3.00,1.00,2.00,5.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,0.00,1.00,1.00,0.00,0.33,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,1.00,0.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.67,1.00,2006.00,5.00,1.00,0.00,2.00,1.00,5.00,0.00,16.00,$175000.00,1.00,1.00,-0.50,0.50,0.50,-0.50,1.00,1.00,-0.50,0.50,-1.00,-1.00,-1.00,1.00,-0.50,-0.50,-1.00,-1.00,1.00,-0.50,'2012-04-12','',,,,,,2008.00,,,,,,,2.00,5.00,2.00,140.00,2.24,,,2.09,0.38,,,,,0.37,,,-0.08,0.46,-0.13,,-8.49873839097343e-03,,552597.00
'SCOTTSDALE','AZ','85257','Badger','','5/8','',12.00,'2010-01-28','2010-12-29',76.30,,,,3.00,1.00,1.00,,,1.00,,,1.00,,1.00,,,,,1974.00,3.00,1.00,0.00,0.00,0.00,1.00,55.00,1.00,2011.00,3.00,2.00,,,1.00,,2.00,3.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.67,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,1965.00,46.00,37.00,0.00,1.00,0.00,0.00,0.00,12.00,$87500.00,1.00,-0.50,-1.00,0.50,-1.00,-1.00,-0.50,-0.50,0.00,1.00,0.50,-1.00,0.50,0.50,1.00,1.00,-0.50,0.50,,0.50,'2012-04-12','',,,,,,1992.00,,,,,,1.00,,1.00,3.00,142.00,1.88,,,2.09,0.38,,,,,-0.54,,,-0.46,-0.07,-0.48,,-0.12,,552978.00
'SCOTTSDALE','AZ','85257','BADGER','','5/8','',12.00,'2010-01-29','2010-12-30',111.79,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,168.00,2.04,,,2.09,0.38,,,,,-0.11,,,,,,,,,552007.00
'SCOTTSDALE','AZ','85255','Badger','','1','',12.00,'2010-01-13','2010-12-13',161.22,,,,4.00,2.00,1.00,,,1.00,,,1.00,,,,,,,1995.00,2.00,2.00,0.00,0.00,0.00,2.00,55.00,1.00,2011.00,3.00,2.00,,1.00,,0.00,2.00,2.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,,,0.00,,,,,1.00,2.00,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.33,3.00,1997.50,13.50,16.00,0.00,1.00,1.00,1.00,0.00,18.00,,1.00,-0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50,-0.50,1.00,1.00,-0.50,-0.50,-0.50,-0.50,0.50,'2012-04-12','',,,,,,1999.00,,,,,,,2.00,5.00,1.00,170.00,2.20,,,2.09,0.38,,,,,0.29,,,-0.08,0.38,-0.13,,-8.49873839097343e-03,,552447.00
'SCOTTSDALE','AZ','85258','BADGER','','3/4','',12.00,'2010-01-07','2010-12-08',473.62,,,,5.00,1.00,1.00,,,1.00,,,1.00,,,,,,,1986.00,4.00,3.00,0.00,0.00,0.00,3.00,55.00,1.00,2011.00,3.00,1.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,,,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,1.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,1985.00,26.00,25.00,0.00,1.00,2.00,0.00,0.00,18.00,$200000.00,0.00,-0.50,0.50,-0.50,-0.50,-0.50,-0.50,-0.50,-0.50,0.50,-0.50,,0.50,-0.50,-0.50,-0.50,-0.50,0.50,0.50,-0.50,'2012-04-12','',,,,,,1992.00,,,,,,,1.00,4.00,2.00,171.00,2.67,,,2.09,0.38,,,,,1.49,,,0.28,1.20,0.21,,0.10,,552783.00
'SCOTTSDALE','AZ','85251','Badger','','5/8','',12.00,'2010-01-05','2010-12-03',166.76,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,176.00,2.22,,,2.09,0.38,,,,,0.33,,,,,,,,,552998.00
'SCOTTSDALE','AZ','85331','BADGER','','1','',12.00,'2010-01-14','2010-12-13',211.57,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1998.00,,,,,,,,,,177.00,2.32,,,2.09,0.38,,,,,0.59,,,,,,,,,552393.00
'SCOTTSDALE','AZ','85259','Badger','','1','',12.00,'2010-01-27','2010-12-27',308.53,,,,5.00,1.00,1.00,,,,,,,,,,,,,1999.00,4.00,,,,,,55.00,1.00,2011.00,4.00,3.00,,1.00,1.00,0.00,3.00,4.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,,0.00,2.00,,2.00,,,,,1.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,1985.00,26.00,12.00,0.00,1.00,0.00,0.00,4.00,14.00,$62500.00,1.00,,,,0.50,0.50,1.00,1.00,1.00,,0.00,,1.00,1.00,1.00,1.00,0.00,,,,'2012-04-12','',,,,,,1986.00,,,,,,,2.00,4.00,2.00,179.00,2.48,,,2.09,0.38,,,,,1.01,,,,,,,,,552061.00
'SCOTTSDALE','AZ','85266','Badger','','1','',12.00,'2010-01-15','2010-12-15',537.17,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,2003.00,,,,,,,,,,182.00,2.73,,,2.09,0.38,,,,,1.63,,,,,,,,,552535.00
'SCOTTSDALE','AZ','85260','Sensus','','3/4','',12.00,'2010-01-21','2010-12-20',17.09,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,184.00,1.23,,,2.09,0.38,,,,,-2.20,,,,,,,,,552859.00
'SCOTTSDALE','AZ','85255','Badger','','1','',12.00,'2010-01-19','2010-12-16',105.65,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1998.00,,,,,,,,,,193.00,2.02,,,2.09,0.38,,,,,-0.17,,,,,,,,,552389.00
'SCOTTSDALE','AZ','85262','Badger','','1','',12.00,'2010-01-14','2010-12-13',58.93,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1999.00,,,,,,,,,,201.00,1.77,,,2.09,0.38,,,,,-0.82,,,,,,,,,552461.00
'SCOTTSDALE','AZ','85259','Badger','','1','',12.00,'2010-01-25','2010-12-23',516.24,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',,,,,,1992.00,,,,,,,,,,203.00,2.71,,,2.09,0.38,,,,,1.59,,,,,,,,,552833.00
'SCOTTSDALE','AZ','85262','BADGER','','1','',12.00,'2010-01-12','2010-12-10',92.49,,,,3.00,1.00,1.00,,,,,,,,,,,,,1999.00,2.00,2.00,0.00,0.00,0.00,2.00,55.00,1.00,2011.00,2.00,1.00,,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,,1.00,,,,,,,0.00,,,,,0.00,,,,1.00,1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.67,1.00,1992.00,19.00,12.00,0.00,2.00,0.00,0.00,0.00,14.00,$37500.00,1.00,0.50,-0.50,-0.50,0.50,0.50,0.50,0.50,0.00,0.50,-0.50,-0.50,,-0.50,0.50,0.50,-0.50,0.50,-0.50,0.50,'2012-04-12','',,,,,,1995.00,,,1.00,,,,2.00,5.00,1.00,212.00,1.96,,,2.09,0.38,,,,,-0.32,,,-0.08,-0.23,-0.13,,-8.49873839097343e-03,,552273.00
